person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
35,61211,RENT,13,HOMEIMPROVEMENT,A,13000,6.54,0,0.21,N,9
29,95000,MORTGAGE,4,DEBTCONSOLIDATION,C,2400,13.72,0,0.03,N,9
29,95000,MORTGAGE,4,DEBTCONSOLIDATION,A,20000,6.54,0,0.21,N,9
30,95000,MORTGAGE,14,PERSONAL,B,25000,11.12,0,0.26,N,6
35,95000,MORTGAGE,17,HOMEIMPROVEMENT,B,15000,11.49,0,0.16,N,10
27,61000,RENT,7,PERSONAL,B,13000,10.59,1,0.21,N,8
27,95000,MORTGAGE,11,DEBTCONSOLIDATION,C,18000,13.48,0,0.19,N,9
30,95000,MORTGAGE,6,HOMEIMPROVEMENT,A,12000,8.94,0,0.13,N,5
34,66996,RENT,4,DEBTCONSOLIDATION,D,13000,15.2,1,0.19,Y,9
29,84000,RENT,9,DEBTCONSOLIDATION,C,13000,12.53,0,0.15,Y,7
35,90000,RENT,4,PERSONAL,A,13000,9.32,0,0.14,N,9
35,95142,MORTGAGE,18,PERSONAL,D,12000,14.84,0,0.13,Y,9
35,83234,MORTGAGE,19,DEBTCONSOLIDATION,D,10000,18.25,1,0.12,Y,9
30,96000,MORTGAGE,8,EDUCATION,C,18000,13.49,0,0.19,N,7
35,84000,MORTGAGE,5,DEBTCONSOLIDATION,C,15200,15.27,1,0.18,Y,7
27,96000,MORTGAGE,12,HOMEIMPROVEMENT,E,12500,19.03,0,0.13,Y,5
30,33736,RENT,5,MEDICAL,C,13600,13.57,1,0.4,Y,9
30,96000,MORTGAGE,11,EDUCATION,A,7000,6.03,0,0.07,N,10
27,96000,MORTGAGE,4,DEBTCONSOLIDATION,C,2500,12.99,0,0.03,Y,10
30,96000,MORTGAGE,14,VENTURE,A,6000,5.42,0,0.06,N,7
30,80000,RENT,5,PERSONAL,B,13600,12.42,0,0.17,N,9
35,96000,MORTGAGE,5,MEDICAL,A,14000,7.49,0,0.15,N,10
33,96000,MORTGAGE,5,MEDICAL,A,9000,7.49,0,0.09,N,7
30,96000,MORTGAGE,7,DEBTCONSOLIDATION,A,8000,6.99,0,0.08,N,10
27,44000,RENT,5,EDUCATION,B,13650,10.65,1,0.31,N,5
30,96000,MORTGAGE,11,MEDICAL,B,12000,9.99,0,0.13,N,7
33,96000,MORTGAGE,4,DEBTCONSOLIDATION,B,3000,11.49,0,0.03,N,7
27,96000,OWN,9,PERSONAL,D,5600,15.21,0,0.06,N,8
33,33036,RENT,4,VENTURE,C,13800,13.47,1,0.42,Y,5
29,96000,MORTGAGE,4,VENTURE,A,4500,6.76,0,0.05,N,10
30,96000,MORTGAGE,7,PERSONAL,B,6000,11.49,0,0.06,N,6
30,96000,MORTGAGE,8,EDUCATION,B,17000,10.62,0,0.18,N,10
29,96000,MORTGAGE,5,HOMEIMPROVEMENT,B,12000,9.88,0,0.13,N,5
29,84000,MORTGAGE,6,DEBTCONSOLIDATION,D,8000,14.96,1,0.1,N,5
30,23000,RENT,5,VENTURE,A,14000,7.88,1,0.61,N,6
33,42000,RENT,12,VENTURE,D,14000,15.7,1,0.33,Y,8
27,84000,MORTGAGE,5,PERSONAL,C,20000,12.29,1,0.24,Y,8
29,96339,MORTGAGE,7,MEDICAL,B,15000,11.36,0,0.16,N,7
29,45000,RENT,9,PERSONAL,B,14000,12.69,1,0.31,N,5
27,96996,MORTGAGE,11,DEBTCONSOLIDATION,B,1500,10.95,0,0.02,N,10
30,97000,MORTGAGE,9,PERSONAL,C,5000,13.49,0,0.05,Y,9
29,97000,MORTGAGE,13,VENTURE,C,10000,14.65,0,0.1,N,8
27,97000,MORTGAGE,11,PERSONAL,B,3600,9.25,0,0.04,N,7
33,97000,MORTGAGE,15,PERSONAL,A,20000,6.17,0,0.21,N,8
27,72250,MORTGAGE,11,MEDICAL,D,10000,14.83,1,0.12,Y,6
35,46900,RENT,14,MEDICAL,C,14000,14.27,0,0.3,Y,5
35,97000,MORTGAGE,5,DEBTCONSOLIDATION,B,16000,8.88,0,0.16,N,10
30,97000,MORTGAGE,5,VENTURE,D,25000,16.32,0,0.26,Y,5
33,97200,MORTGAGE,4,PERSONAL,C,20000,12.29,0,0.21,N,9
35,97500,MORTGAGE,19,MEDICAL,A,8000,5.42,0,0.08,N,9
34,98000,MORTGAGE,10,VENTURE,A,16000,6.03,0,0.16,N,5
29,98000,MORTGAGE,11,DEBTCONSOLIDATION,C,1825,14.27,0,0.02,N,6
34,98000,OWN,19,EDUCATION,B,16000,10.99,0,0.16,N,5
27,86000,MORTGAGE,4,HOMEIMPROVEMENT,C,20000,13.43,1,0.23,N,5
27,86000,MORTGAGE,12,EDUCATION,A,23000,6.17,1,0.27,N,7
30,98000,MORTGAGE,12,VENTURE,B,12000,8.88,0,0.12,N,7
27,98000,MORTGAGE,11,PERSONAL,B,17000,8.88,0,0.17,N,5
33,86000,MORTGAGE,6,DEBTCONSOLIDATION,C,3600,13.98,1,0.04,N,5
27,98000,MORTGAGE,5,VENTURE,B,15000,11.36,0,0.15,N,7
29,98000,MORTGAGE,13,HOMEIMPROVEMENT,B,14000,10.25,0,0.14,N,5
27,48000,RENT,9,DEBTCONSOLIDATION,C,14000,13.79,1,0.29,N,10
30,98000,MORTGAGE,8,VENTURE,A,3500,7.68,0,0.04,N,10
29,98080,MORTGAGE,8,VENTURE,B,20000,8.88,0,0.2,N,9
27,86260,MORTGAGE,11,EDUCATION,C,18000,13.72,1,0.21,Y,7
35,98300,MORTGAGE,8,PERSONAL,A,15000,7.88,0,0.15,N,5
35,98320,MORTGAGE,15,PERSONAL,B,10425,11.49,0,0.11,N,9
34,98480,MORTGAGE,18,DEBTCONSOLIDATION,C,2500,15.96,0,0.03,N,10
29,98736,OWN,13,VENTURE,B,9000,11.89,0,0.09,N,6
29,99000,MORTGAGE,13,PERSONAL,A,4500,5.42,0,0.05,N,9
29,58000,RENT,4,PERSONAL,A,14000,6.62,0,0.24,N,5
35,99000,MORTGAGE,12,MEDICAL,B,3000,10.99,0,0.03,N,9
27,99000,MORTGAGE,5,PERSONAL,A,5000,6.92,0,0.05,N,8
33,99000,MORTGAGE,8,MEDICAL,B,24000,11.36,0,0.24,N,7
27,99000,MORTGAGE,4,VENTURE,A,9000,7.14,0,0.09,N,8
33,99300,MORTGAGE,11,MEDICAL,A,7500,5.79,0,0.08,N,7
29,99780,MORTGAGE,14,HOMEIMPROVEMENT,B,6000,11.14,0,0.06,N,8
35,99800,MORTGAGE,9,PERSONAL,A,8000,7.14,0,0.08,N,9
30,74797,MORTGAGE,14,MEDICAL,E,4800,18.79,1,0.05,Y,7
33,99996,MORTGAGE,14,PERSONAL,B,6000,11.11,0,0.06,N,7
34,99996,MORTGAGE,18,PERSONAL,A,9800,7.14,0,0.1,N,8
27,88000,MORTGAGE,11,HOMEIMPROVEMENT,A,5000,8.9,1,0.06,N,9
29,68000,RENT,9,VENTURE,C,14000,12.61,0,0.21,Y,8
27,100000,MORTGAGE,11,DEBTCONSOLIDATION,A,7600,6.03,0,0.08,N,9
30,100000,MORTGAGE,9,MEDICAL,A,12000,8.9,0,0.12,N,10
35,100000,MORTGAGE,14,VENTURE,A,10000,6.62,0,0.1,N,8
33,100000,MORTGAGE,16,MEDICAL,B,15000,11.71,0,0.15,N,9
35,100000,MORTGAGE,19,MEDICAL,B,9000,10.99,0,0.09,N,8
35,73000,RENT,9,VENTURE,D,14000,14.59,0,0.19,Y,8
35,100000,MORTGAGE,9,EDUCATION,B,6000,9.99,0,0.06,N,7
34,75000,RENT,4,DEBTCONSOLIDATION,B,14000,12.69,0,0.19,N,7
30,100000,MORTGAGE,11,VENTURE,D,16000,16.49,0,0.16,Y,9
34,100000,MORTGAGE,7,EDUCATION,A,12000,7.49,0,0.12,N,6
29,100000,MORTGAGE,5,PERSONAL,A,10000,7.49,0,0.1,N,6
34,80000,RENT,6,EDUCATION,C,14000,14.27,0,0.17,Y,7
27,100000,OWN,5,VENTURE,A,6000,7.66,0,0.06,N,5
30,100000,MORTGAGE,11,EDUCATION,A,12800,6.92,0,0.13,N,8
35,100000,MORTGAGE,19,VENTURE,B,1800,9.63,0,0.02,N,8
33,100000,MORTGAGE,8,DEBTCONSOLIDATION,A,6400,7.29,0,0.06,N,9
27,31000,OWN,4,MEDICAL,C,12000,12.73,0,0.39,Y,6
29,100000,OWN,13,HOMEIMPROVEMENT,A,10000,6.92,0,0.1,N,7
30,84000,RENT,4,MEDICAL,B,14000,12.42,0,0.17,N,6
27,100000,MORTGAGE,11,PERSONAL,F,9000,18.25,0,0.09,Y,6
35,93000,RENT,12,VENTURE,C,14000,13.16,0,0.15,N,6
30,100000,MORTGAGE,13,PERSONAL,A,10000,6.17,0,0.1,N,9
29,100000,MORTGAGE,13,MEDICAL,A,20000,6.54,0,0.2,N,5
34,100000,MORTGAGE,8,HOMEIMPROVEMENT,A,15000,6.17,0,0.15,N,10
30,100000,MORTGAGE,14,EDUCATION,A,13000,7.88,0,0.13,N,9
27,100000,RENT,7,MEDICAL,B,14000,10.62,0,0.14,N,8
33,103560,RENT,5,EDUCATION,E,14000,17.56,0,0.14,N,5
29,100000,MORTGAGE,9,VENTURE,C,25000,13.23,0,0.25,Y,8
27,100000,MORTGAGE,4,EDUCATION,F,20500,18.67,0,0.2,N,7
33,100000,MORTGAGE,12,VENTURE,B,8000,11.86,0,0.08,N,7
33,88000,MORTGAGE,17,DEBTCONSOLIDATION,C,20000,13.48,1,0.23,Y,10
29,88000,MORTGAGE,6,DEBTCONSOLIDATION,E,16000,16.45,1,0.18,N,8
29,100000,MORTGAGE,8,HOMEIMPROVEMENT,B,7000,9.88,0,0.07,N,10
30,100000,MORTGAGE,7,PERSONAL,A,1000,6.76,0,0.01,N,6
30,100000,MORTGAGE,14,MEDICAL,B,15000,11.14,0,0.15,N,9
29,100000,MORTGAGE,4,VENTURE,C,20000,13.57,0,0.2,Y,9
35,100000,OWN,9,VENTURE,A,10000,8.59,0,0.1,N,7
30,83203,RENT,6,MEDICAL,A,14100,6.03,0,0.17,N,8
35,30000,RENT,4,MEDICAL,C,14125,12.99,1,0.47,Y,10
27,31897,RENT,8,MEDICAL,C,14125,12.68,1,0.44,N,10
35,88000,MORTGAGE,4,PERSONAL,D,10000,14.11,1,0.11,Y,6
33,34800,RENT,17,HOMEIMPROVEMENT,B,14125,10.37,1,0.41,N,8
30,36500,RENT,5,EDUCATION,A,14125,8.9,1,0.39,N,7
27,39000,RENT,5,EDUCATION,A,14125,8.49,1,0.36,N,5
30,100000,MORTGAGE,5,PERSONAL,C,7500,11.59,0,0.07,Y,6
35,100000,MORTGAGE,13,EDUCATION,F,12000,15.76,0,0.12,N,6
29,100000,MORTGAGE,7,MEDICAL,C,15000,12.04,0,0.15,N,5
27,100000,MORTGAGE,10,MEDICAL,B,12000,9.96,0,0.12,N,10
27,100500,MORTGAGE,11,EDUCATION,C,15000,14.65,0,0.15,N,6
30,100800,MORTGAGE,5,VENTURE,B,22000,12.42,0,0.22,N,7
35,100843,MORTGAGE,6,MEDICAL,C,2800,12.87,0,0.03,N,5
27,88970,MORTGAGE,5,DEBTCONSOLIDATION,B,20000,11.99,1,0.22,N,6
33,101000,MORTGAGE,8,HOMEIMPROVEMENT,A,5000,7.49,0,0.05,N,7
29,101000,OWN,6,HOMEIMPROVEMENT,B,12000,12.18,0,0.12,N,8
35,101400,MORTGAGE,11,HOMEIMPROVEMENT,A,4500,9.32,0,0.04,N,5
29,45000,RENT,14,PERSONAL,A,14400,7.29,1,0.32,N,9
30,90000,MORTGAGE,7,DEBTCONSOLIDATION,A,4800,8.9,1,0.05,N,5
30,102000,MORTGAGE,8,HOMEIMPROVEMENT,D,15000,15.62,0,0.15,Y,8
33,102000,MORTGAGE,6,EDUCATION,C,8700,12.99,0,0.09,Y,9
27,102000,MORTGAGE,9,PERSONAL,A,6000,7.49,0,0.06,N,9
30,102000,MORTGAGE,4,EDUCATION,A,12250,7.66,0,0.12,N,8
29,102000,MORTGAGE,13,MEDICAL,A,6000,7.88,0,0.06,N,9
34,68000,RENT,5,HOMEIMPROVEMENT,A,14400,8.59,0,0.21,N,5
27,102000,MORTGAGE,6,VENTURE,A,10000,9.63,0,0.1,N,9
29,102000,OWN,10,MEDICAL,B,18000,9.33,0,0.18,N,7
33,102368,MORTGAGE,6,HOMEIMPROVEMENT,B,11000,11.14,0,0.11,N,8
30,102489,MORTGAGE,14,PERSONAL,B,25000,12.18,0,0.24,N,7
30,102540,MORTGAGE,6,HOMEIMPROVEMENT,A,1500,7.9,0,0.01,N,5
33,103000,MORTGAGE,5,EDUCATION,A,24000,7.49,0,0.23,N,10
30,103000,MORTGAGE,14,PERSONAL,A,6400,7.49,0,0.06,N,9
34,103000,MORTGAGE,5,VENTURE,A,3525,5.42,0,0.03,N,8
29,103000,MORTGAGE,13,MEDICAL,A,4500,7.29,0,0.04,N,6
27,103000,MORTGAGE,8,MEDICAL,A,8800,7.29,0,0.09,N,8
30,79820,RENT,4,EDUCATION,C,14400,13.49,0,0.18,N,6
34,103000,MORTGAGE,5,VENTURE,B,16000,10.62,0,0.16,N,7
27,85000,RENT,4,VENTURE,A,14400,8.49,0,0.17,N,10
30,103500,MORTGAGE,14,VENTURE,D,24150,14.61,0,0.23,N,9
27,104000,MORTGAGE,11,PERSONAL,B,10000,10.65,0,0.1,N,9
29,104000,MORTGAGE,7,DEBTCONSOLIDATION,A,35000,7.49,0,0.34,N,8
27,104000,OWN,4,EDUCATION,E,35000,17.99,0,0.34,Y,6
29,104000,MORTGAGE,6,HOMEIMPROVEMENT,A,18000,7.66,0,0.17,N,7
33,104000,MORTGAGE,15,MEDICAL,B,3500,10.74,0,0.03,N,6
27,104525,MORTGAGE,11,HOMEIMPROVEMENT,A,6000,7.4,0,0.06,N,8
30,105000,MORTGAGE,8,DEBTCONSOLIDATION,A,26000,7.51,0,0.25,N,10
34,31000,RENT,5,MEDICAL,A,14500,7.88,1,0.47,N,10
33,105000,MORTGAGE,4,HOMEIMPROVEMENT,B,26375,9.91,0,0.25,N,9
29,105000,MORTGAGE,4,VENTURE,A,12000,6.62,0,0.11,N,7
35,32000,RENT,4,MEDICAL,A,14500,6.17,1,0.45,N,9
27,35000,RENT,4,DEBTCONSOLIDATION,C,14500,13.98,1,0.41,Y,8
30,105000,MORTGAGE,6,EDUCATION,A,10000,5.99,0,0.1,N,8
34,105000,MORTGAGE,14,VENTURE,A,12000,6.99,0,0.11,N,5
30,40581,RENT,14,VENTURE,C,14500,13.23,1,0.36,N,10
27,105000,MORTGAGE,7,EDUCATION,A,11000,7.49,0,0.1,N,5
35,105000,MORTGAGE,18,PERSONAL,B,3000,10.37,0,0.03,N,7
27,105000,MORTGAGE,9,PERSONAL,A,24000,6.17,0,0.23,N,6
27,30000,OWN,6,EDUCATION,D,1800,14.84,0,0.06,Y,5
33,79050,MORTGAGE,17,MEDICAL,D,12750,15.95,1,0.14,N,10
29,105000,MORTGAGE,13,HOMEIMPROVEMENT,A,12000,7.88,0,0.11,N,7
29,105000,MORTGAGE,13,DEBTCONSOLIDATION,B,17000,10.25,0,0.16,N,10
30,105000,OWN,14,HOMEIMPROVEMENT,B,15400,11.36,0,0.15,N,10
30,105000,MORTGAGE,12,EDUCATION,A,12000,7.88,0,0.11,N,6
30,105000,MORTGAGE,14,HOMEIMPROVEMENT,B,13000,10.25,0,0.12,N,9
30,105000,MORTGAGE,5,EDUCATION,B,20000,11.83,0,0.19,N,5
33,90000,RENT,8,DEBTCONSOLIDATION,C,14500,14.65,0,0.16,N,9
33,105000,MORTGAGE,12,HOMEIMPROVEMENT,A,7000,7.74,0,0.07,N,10
30,30000,OWN,4,PERSONAL,D,8000,15.7,0,0.27,Y,10
27,105000,MORTGAGE,5,EDUCATION,B,20000,11.48,0,0.19,N,6
29,105000,MORTGAGE,13,PERSONAL,C,5000,12.53,0,0.05,N,9
29,105000,MORTGAGE,11,HOMEIMPROVEMENT,D,15000,14.42,0,0.14,Y,5
33,105000,MORTGAGE,6,PERSONAL,C,5150,12.41,0,0.05,Y,9
27,106000,MORTGAGE,11,HOMEIMPROVEMENT,B,4000,11.71,0,0.04,N,6
35,106000,MORTGAGE,8,DEBTCONSOLIDATION,C,15000,15.96,0,0.14,N,8
34,106000,MORTGAGE,6,HOMEIMPROVEMENT,A,7200,7.29,0,0.07,N,8
27,106000,MORTGAGE,5,HOMEIMPROVEMENT,C,24000,13.8,0,0.23,N,10
29,106369,MORTGAGE,14,DEBTCONSOLIDATION,A,18000,6.17,0,0.17,N,9
27,107000,MORTGAGE,11,VENTURE,B,35000,9.63,0,0.33,N,7
27,107000,MORTGAGE,4,EDUCATION,A,11500,8.38,0,0.11,N,10
29,33600,RENT,7,VENTURE,B,2000,11.71,0,0.06,N,9
29,34000,RENT,13,MEDICAL,C,2000,14.72,0,0.06,Y,7
30,108000,MORTGAGE,14,HOMEIMPROVEMENT,B,5000,10.99,0,0.05,N,5
33,108000,MORTGAGE,17,HOMEIMPROVEMENT,B,11500,9.99,0,0.11,N,7
27,35040,RENT,11,MEDICAL,B,2000,10.99,0,0.06,N,10
27,108000,MORTGAGE,6,MEDICAL,A,10000,6.54,0,0.09,N,8
33,108000,MORTGAGE,17,PERSONAL,C,7200,14.35,0,0.07,Y,6
29,108000,MORTGAGE,13,DEBTCONSOLIDATION,A,3500,6.76,0,0.03,N,5
29,108000,MORTGAGE,9,HOMEIMPROVEMENT,A,11400,9.32,0,0.11,N,5
33,96000,MORTGAGE,11,DEBTCONSOLIDATION,D,15000,14.62,1,0.16,Y,10
35,108717,MORTGAGE,9,DEBTCONSOLIDATION,A,16000,6.99,0,0.15,N,5
27,108928,MORTGAGE,9,EDUCATION,A,17600,7.88,0,0.16,N,8
27,39000,RENT,4,EDUCATION,D,2000,16.07,0,0.05,N,7
27,109000,MORTGAGE,7,EDUCATION,A,3950,6.03,0,0.04,N,7
34,109000,OWN,14,HOMEIMPROVEMENT,C,15000,13.61,0,0.14,Y,7
33,109000,MORTGAGE,4,PERSONAL,C,18400,12.41,0,0.17,Y,8
29,82450,MORTGAGE,11,MEDICAL,E,7500,14.5,1,0.08,N,9
27,97000,MORTGAGE,4,PERSONAL,C,8275,10.59,1,0.09,Y,5
34,109200,MORTGAGE,18,VENTURE,C,6000,12.23,0,0.05,Y,9
34,109800,MORTGAGE,12,DEBTCONSOLIDATION,B,10000,10.99,0,0.09,N,8
27,39600,RENT,4,DEBTCONSOLIDATION,A,2000,7.9,0,0.05,N,6
27,110000,MORTGAGE,11,HOMEIMPROVEMENT,A,3600,6.03,0,0.03,N,5
29,110000,MORTGAGE,6,MEDICAL,B,5000,9.91,0,0.05,N,9
35,110000,MORTGAGE,7,DEBTCONSOLIDATION,B,9000,11.71,0,0.08,N,9
27,33600,RENT,11,DEBTCONSOLIDATION,A,15000,5.79,1,0.45,N,8
30,110000,MORTGAGE,14,VENTURE,B,10000,10.65,0,0.09,N,8
35,110000,MORTGAGE,7,EDUCATION,A,10200,5.42,0,0.09,N,6
30,98000,MORTGAGE,14,EDUCATION,B,9000,11.49,1,0.09,N,5
30,98000,MORTGAGE,6,HOMEIMPROVEMENT,B,35000,10.59,1,0.36,N,8
30,110000,MORTGAGE,8,MEDICAL,A,4800,5.99,0,0.04,N,5
33,110000,MORTGAGE,10,MEDICAL,A,18000,6.99,0,0.16,N,9
27,110000,MORTGAGE,8,VENTURE,B,30000,11.11,0,0.27,N,6
29,110000,MORTGAGE,11,VENTURE,B,12000,10.37,0,0.11,N,10
30,110000,MORTGAGE,4,MEDICAL,B,12000,10.74,0,0.11,N,8
30,110000,MORTGAGE,14,DEBTCONSOLIDATION,B,25000,10.36,0,0.23,N,8
33,46800,RENT,9,MEDICAL,C,2000,14.65,0,0.04,N,6
29,47340,RENT,5,DEBTCONSOLIDATION,B,2000,9.99,0,0.04,N,6
30,110000,MORTGAGE,5,VENTURE,B,25000,11.12,0,0.23,N,9
30,110000,MORTGAGE,15,PERSONAL,C,12000,13.61,0,0.11,N,10
27,48192,RENT,12,DEBTCONSOLIDATION,A,2000,7.66,0,0.04,N,9
33,110000,MORTGAGE,7,MEDICAL,B,23800,10.25,0,0.22,N,5
34,50000,RENT,5,HOMEIMPROVEMENT,B,2000,11.48,0,0.04,N,5
30,110000,OWN,14,VENTURE,C,12000,13.57,0,0.11,Y,7
29,35000,RENT,4,DEBTCONSOLIDATION,C,15000,13.22,1,0.43,N,5
29,83300,MORTGAGE,5,MEDICAL,E,5000,16.95,1,0.05,Y,6
35,110000,MORTGAGE,4,MEDICAL,C,4000,13.79,0,0.04,N,6
34,110000,MORTGAGE,15,EDUCATION,B,6000,9.45,0,0.05,N,6
27,110000,MORTGAGE,4,PERSONAL,A,2500,8.07,0,0.02,N,6
29,110004,MORTGAGE,13,MEDICAL,B,12000,10.36,0,0.11,N,6
27,110004,MORTGAGE,5,PERSONAL,C,25000,12.73,0,0.23,Y,6
33,36700,RENT,7,PERSONAL,B,15000,11.14,1,0.41,N,10
27,37440,RENT,5,PERSONAL,A,15000,7.9,1,0.4,N,8
30,28000,OWN,14,MEDICAL,B,14400,12.18,0,0.51,N,5
29,111740,MORTGAGE,4,PERSONAL,C,5000,14.27,0,0.04,Y,6
29,38000,RENT,13,DEBTCONSOLIDATION,A,15000,6.91,1,0.39,N,8
34,111996,MORTGAGE,11,DEBTCONSOLIDATION,A,3000,7.74,0,0.03,N,10
27,38004,RENT,5,EDUCATION,C,15000,12.73,1,0.39,N,10
33,38016,RENT,10,EDUCATION,A,15000,6.17,1,0.39,N,9
27,112000,MORTGAGE,12,EDUCATION,C,15000,13.49,0,0.13,N,8
30,112000,MORTGAGE,4,PERSONAL,D,8000,16.02,0,0.07,Y,10
27,112000,MORTGAGE,5,PERSONAL,A,8000,6.17,0,0.07,N,8
27,112000,MORTGAGE,9,EDUCATION,C,13000,13.57,0,0.12,N,10
33,40000,RENT,15,PERSONAL,B,15000,9.88,1,0.38,N,5
27,112500,MORTGAGE,4,HOMEIMPROVEMENT,D,10400,15.62,0,0.09,Y,6
29,112500,MORTGAGE,11,EDUCATION,C,3000,13.35,0,0.03,N,10
33,112732,OWN,5,PERSONAL,B,5000,12.69,0,0.04,N,5
27,112921,MORTGAGE,11,HOMEIMPROVEMENT,E,19000,16.35,0,0.17,N,10
29,112992,MORTGAGE,13,DEBTCONSOLIDATION,A,8000,7.49,0,0.07,N,8
27,113000,MORTGAGE,5,DEBTCONSOLIDATION,A,6425,6.03,0,0.06,N,7
33,113000,MORTGAGE,15,MEDICAL,C,5000,13.49,0,0.04,Y,9
27,41000,RENT,6,EDUCATION,A,15000,8.49,1,0.37,N,8
27,36000,RENT,11,HOMEIMPROVEMENT,D,15000,16.77,1,0.42,N,9
27,113004,MORTGAGE,11,VENTURE,A,15000,8.94,0,0.13,N,8
29,42000,RENT,5,PERSONAL,B,15000,10.99,1,0.36,N,9
27,113400,OWN,6,VENTURE,B,2100,11.99,0,0.02,N,7
34,113500,OWN,4,HOMEIMPROVEMENT,A,3000,6.39,0,0.03,N,8
30,114000,MORTGAGE,14,MEDICAL,A,7200,6.03,0,0.06,N,8
30,114000,MORTGAGE,13,DEBTCONSOLIDATION,A,9975,5.42,0,0.09,N,10
35,114000,MORTGAGE,11,EDUCATION,B,7000,11.49,0,0.06,N,10
27,114000,MORTGAGE,7,EDUCATION,C,20000,13.06,0,0.18,Y,8
30,114400,MORTGAGE,14,VENTURE,A,8000,8.94,0,0.07,N,7
29,42500,RENT,9,VENTURE,A,15000,7.88,1,0.35,N,7
27,115000,MORTGAGE,11,PERSONAL,B,14400,12.69,0,0.13,N,6
29,115000,MORTGAGE,4,VENTURE,B,22000,12.69,0,0.19,N,10
29,115000,MORTGAGE,13,DEBTCONSOLIDATION,A,5000,6.03,0,0.04,N,9
33,115000,MORTGAGE,6,MEDICAL,C,10500,13.49,0,0.09,N,9
29,115000,MORTGAGE,7,EDUCATION,D,8100,16.49,0,0.07,Y,10
29,115000,OWN,12,EDUCATION,D,35000,15.28,0,0.3,Y,5
29,115000,MORTGAGE,10,VENTURE,C,5600,13.43,0,0.05,Y,8
33,39000,RENT,4,DEBTCONSOLIDATION,E,15000,17.56,1,0.38,Y,5
34,115000,MORTGAGE,11,MEDICAL,A,6000,5.79,0,0.05,N,9
27,115000,MORTGAGE,11,MEDICAL,A,8000,7.51,0,0.07,N,7
33,115000,MORTGAGE,10,MEDICAL,B,25000,11.86,0,0.22,N,8
35,115000,MORTGAGE,4,HOMEIMPROVEMENT,C,7200,13.85,0,0.06,Y,10
27,115000,MORTGAGE,4,MEDICAL,C,9600,12.87,0,0.08,N,9
29,115000,MORTGAGE,11,EDUCATION,C,20000,13.79,0,0.17,Y,6
34,45600,RENT,6,DEBTCONSOLIDATION,B,15000,11.48,1,0.33,N,9
29,115742,MORTGAGE,13,PERSONAL,A,7000,6.62,0,0.06,N,8
27,115752,MORTGAGE,6,DEBTCONSOLIDATION,B,10000,11.36,0,0.09,N,7
27,116000,MORTGAGE,11,DEBTCONSOLIDATION,A,18000,7.49,0,0.16,N,10
27,29040,RENT,11,DEBTCONSOLIDATION,C,1800,13.23,1,0.06,Y,5
33,116000,MORTGAGE,5,EDUCATION,C,15000,12.84,0,0.13,N,7
33,116004,MORTGAGE,12,MEDICAL,C,8200,13.85,0,0.07,N,9
35,26400,OWN,19,VENTURE,A,6600,5.99,0,0.25,N,8
30,116500,MORTGAGE,9,DEBTCONSOLIDATION,C,15000,14.79,0,0.13,Y,7
29,35000,RENT,12,DEBTCONSOLIDATION,A,1800,5.42,0,0.05,N,7
29,117000,MORTGAGE,14,VENTURE,A,7800,8.9,0,0.07,N,8
33,117000,MORTGAGE,17,HOMEIMPROVEMENT,A,20000,6.17,0,0.17,N,6
29,117600,MORTGAGE,13,DEBTCONSOLIDATION,C,14400,12.99,0,0.12,Y,6
33,26400,OWN,13,VENTURE,B,7000,11.36,0,0.27,N,9
27,117832,MORTGAGE,4,HOMEIMPROVEMENT,A,12500,6.17,0,0.11,N,7
27,117996,MORTGAGE,4,DEBTCONSOLIDATION,A,16000,7.9,0,0.14,N,10
29,118374,MORTGAGE,13,VENTURE,C,3500,13.49,0,0.03,Y,6
29,118400,MORTGAGE,11,EDUCATION,A,35000,7.9,0,0.3,N,8
27,118500,MORTGAGE,4,DEBTCONSOLIDATION,A,15000,6.91,0,0.13,N,9
34,26000,OWN,7,HOMEIMPROVEMENT,B,6000,12.42,0,0.23,N,8
30,119000,MORTGAGE,14,PERSONAL,C,25000,12.73,0,0.21,Y,8
29,26000,OWN,5,VENTURE,B,4500,11.71,0,0.17,N,5
27,119000,OWN,5,EDUCATION,A,5000,7.51,0,0.04,N,5
27,107450,MORTGAGE,11,PERSONAL,G,24000,20.86,1,0.22,Y,10
29,119500,MORTGAGE,6,HOMEIMPROVEMENT,C,6800,13.16,0,0.06,Y,10
29,120000,MORTGAGE,11,VENTURE,B,16000,12.42,0,0.13,N,9
29,120000,MORTGAGE,8,MEDICAL,A,28000,7.9,0,0.23,N,8
27,120000,MORTGAGE,11,EDUCATION,B,20000,10.65,0,0.17,N,8
29,120000,MORTGAGE,12,VENTURE,B,12000,10.65,0,0.1,N,9
27,120000,MORTGAGE,4,DEBTCONSOLIDATION,C,15000,13.49,0,0.13,Y,6
33,120000,MORTGAGE,14,VENTURE,B,2000,12.69,0,0.02,N,9
30,120000,MORTGAGE,15,EDUCATION,A,11000,6.03,0,0.09,N,5
29,120000,MORTGAGE,7,DEBTCONSOLIDATION,B,20000,12.42,0,0.17,N,6
34,25800,OWN,18,EDUCATION,A,10000,8.94,0,0.39,N,9
